2,Review,Label
832,"Fantastic! Good work that the teacher can compact the course section to less than 10-minute videos each week, and it is clear. Easy to grasp . . . help a lot for my initial study! MLA format and work cited page are great too . . . thanks!",4
833,It was really useful. From now on I will start applying everything I've learn in my collage tasks.,4
834,Great learning experience .,5
835,Thank you for everything!,5
836,"Great Course, in particular to students whose tongue are not English.",5
837,Very useful and professional!,5
838,Very easy steps to learn. lot of assignments to practice. Good work.Thank you.,5
839,It's wonderful and useful.,5
840,"One of the best courses by Coursera, it significantly helps me increase my writing skill.",5
841,"great, thank you :)",5
842,Perfect,5
843,"It has good content, but there were missing classes to give more advices or clear any question students have, when grading peer review homeworks there were plenty of mistakes that would have been avoided if there were more video lectures or forums with teachers.",3
844,"From this 1.5 month course, I learned far more than I did from the 4-year on-campus studying. Of course, the level of the universities in my country is not nearly as that of the US; nevertheless, in the single combat ""Adv.Writing course against a ""Bachelor's degree"", the latter sustains a crushing defeat!",5
845,Advanced Writing is a course that challenges the best English learner. You apply what you've learned so far and things get more formal.,5
846,This course has a lot of tools to learn the writing art.,5
847,through this course i was able to right effectively on some complex topics which was what i was hoping for. Thanks a lot to the instructor Tamy Chapman whose video lectures were excellent in content and quality.,5
848,"I wasn't sure what to expect with the Advanced Writing course. Again, peer review was unnecessarily harsh because people don't understand the flexibility and nuance of writing, but it's definitely informative and has made me a more mature academic writer. This specialization is well worth it, for the videos alone. The instructor is clear and the videos are very concise.",3
849,It would be extremely useful to me as it is teaching me techniques to write advanced-level essays.,4
850,"It is detailed, rigorous, and exciting! The teacher's presentations in video materials are interesting as well!",5
851,great course thnx,4
852,Wonderful course!,5
853,I have learnt so much for doing this course. I have recommended the course to friends and families.,4
854,so good. must be engaged,5
855,It is so beneficial for international students who have been prepared on TOEFL iBT or IELTS.,5
856,"taking Essay writing first, cannot unenroll from this course at this",5
857,"Firstly, I would love to introduce myself to you. I'm Suliman from Libya. I'm Teaching Assistant at the University of Benghazi. Secondly, I would love to thank you so much for your hard working and for this wonderful course. Thank you once more.",5
858,The course is highly effective!,5
859,"I learn a lot from this class so far, but I'm having difficult for the Quiz, i know i should take some notes, hahaha",5
860,Another well structured course that provided challenges to help impove essay writing techniques. Thanks you.,5
861,"It is not very ""advanced""",2
862,"At this point, I think that the course is good, however there should be more reviews. Three reviews of people who is also learning is not enough, in my opinion. I have received some comments like 'some sentences are not good'. Which tells me absolutely nothing. I think people should be encouraged to exemplify what they mean ,to take the sentences that they believe that are wrong, and extend why.For the rest, the course is very good.",4
863,helped in my phd writing thesis,5
864,"I am in love for this course, a lot of good information, practice activities, etc...It is helping me a lot!",5
865,nice things to do and good examples.,4
866,Fantastic and fun!,5
867,This advanced writing course illustrates how to writing a longer college essay and guides students all over the world to start their very first writing piece.,5
868,"Extremely poor quality of instruction. The lectures themselves are little more than the material being read directly off the slides by an individual with a poor grasp on the English language. The majority of the slides are walls of unclear and non-descriptive text. Even with reading directly from the slides, the lecturer is overly circumstantial in her explanations if not just outright tangential. I commend the authors for putting together a course outside of their native language but, in this case at least, it does more harm than good.In short, this course has the air of a group of first year students giving a presentation verbatim from the slides, as another commenter also mentioned below.",1
869,"This course is a discreditation to coursera, and it's low standards are appalling. From a purely certificate based perspective, the only requirement to complete the course are completely the quizzes. They are short, and can easily be googled, or the slides can be downloaded and the answers simply CRTL+F for keyboards. There is zero need to watch the lectures ( at least for the first 2 weeks).The lectures are terrible themselves. The English is beyond horrible, and I don't understand the modern culture of having teachers teach in languages they can't speak. It is purely reading off the slides in any case, word for word. I learned more about the basics in neuroscience in a 20 minutes lecture from a separate course, ""Computational Neuroscience"" than the entire first week here.If you actually want to learn neuroscience, check out HardvardX's intro course.",1
870,easily understood,5
871,"This is the worst, most pathetic course I have taken online. If Peking University believes this is their best - I'll not be taking another course with them. The instructor's command of the English language is awful and the sub-titles are some help, but not a lot. Instructors are just talking faces up front - they cannot teach. They may be great in the lab, but keep them out of the classroom. I toughed out the course, but it only got worse. I had originally signed up for parts 1 and 2 of this course. Canceled part 2. The use of slides that are not clear / too small and not on the screen long enough to digest the information did not help. Do yourself a favor - avoid this course. As a side note - I have taken in excess of 25 online courses, this was the most painful.",1
872,Very good Course!! Thank You.,4
873,Very boring... The professor is just reading (with a bad English). The illustrations are also very boring...,1
874,The professor is reading long texts. It is not really attractive.,2
875,"I greatly enjoyed the material presented in this course and while I do not doubt the proficiency of it's creators the poor standard of spoken English of its two main presenters prevents me from recommending it to colleagues. As another reviewer has remarked, their English may be quite sufficient for day to day use with other experts but for inadequate for teaching students who are hearing many technical terms for the first time. The transcripts are no better and also contain many mistakes. I believe that this course should be stopped until these problems are corrected.",2
876,"Very excellent course, I learned a lot. It lets me know the development process of the neuro-science and also the heros in it. My major is alternative splicing, I wish other life science branches can have this kinds of course too.",5
877,"The professors sound like a group of first-year students presenting a group project, literally reading notes off of a powerpoint slide. The professors also can't speak English, so instead of explaining things in depth, they have to very, very slowly read basic phrases (to explain complex subject matter) off of what's basically a teleprompter.",1
878,"The course presented a lot of interesting, fascinating information. I especially liked the first female lecturer. However, there were some problems with downloading the course slide presentations and questions were never answered in the forum discussion groups. In addition, the second lecturer, although very interesting, often did not talk about the material that was presented on exams. I also think integrating a lot more animation to describe different processes would be effective so that students can visualise the content.",4
879,Dr. Li is a wonderful teacher! I love his style very much!,5
880,Accurate and clear.,5
881,thank you for opening ideas in the world of neurobiology I have learned a lot so far and I'm sure I will learn much more with you ..greetings from Guayaquil-Ecuador,5
882,"So far the topics are very interesting but the accent of the teacher is sooo difficult to follow and distracts me! Also, she is looking down to read all the time and this doesn't reflect her knowledge.",3
883,"Really poor powerpoint presentations and videos, half in chinese. The accent of the teacher is horrible (i'm not an english-native speaking person so it's hard for me to follow english when badly spoken, so i cut off the sound and only read the subtitles.)The content is interesting though.",1
884,"Is a good course, with a comprenhensible material and resourses. I think they should improve the quility of video-classes and some teachers doesn´t have good english pronunciation.",5
885,Fascinating course but a little too much math for my taste.,4
886,"I don't want to be mean, but the first week was terrible! I was expecting what it said: ADVANCED neurobiology.I feel bad giving this review. I'm just dropping the course.",1
887,"After finishing week 1, I have decided to stick with Duke university's Medical neuroscience which is starting up again. I also highly recommend ""Understanding the Brain The Neurobiology of Everyday Life"" which I believe was taught by the University of Chicago. I found them to be far more engaging the viewer and the format to be much easier to follow. I found it visually disturbing and also have to keep pausing to read the slide before it switches.It's too bad because I was really looking forward to this course. It also seemed she had trouble pronouncing many of the words and I do not want to learn how to pronounce many of them incorrectly also many of the slides did not have an English translation on them.",1
888,Great course! I loved the teachers!,5
889,"I find this to be a very nice and stimulating course. The teachers are enthusiastic and entertaining. The course material (slides, quizzes, captions) needs to be polished, but the general organization of the course is logical, clear, and systematic. The course presents an experimentalist's view of the subject, which I find very good considering that much related Coursera material is quite theoretical. There are plenty of historical notes and introductions of general neurobiology research viewpoints (don't miss the excellent bonus material interviews!). In particular, I enjoyed the ""cherry picking"" metaphor. Some students have had problems with the instructors' accent, but perhaps because English is not my first language, this has not been a problem for me at all. I'm looking forward to part two of the course!",4
890,"This course is useless and perhaps even harmful.The professors would have done much better if they had taught the class in their native Chinese language and then got a really good translator to make subtitles in English.I tried turning off the sound and just watching the presentation while reading the subtitles, but even this was so badly done in terms of language and presentation, that although I desperately wanted to take a course in advanced neurobiology, I felt that this course could actually destroy my love for the subject or teach me things that are incorrect because of language mistakes.If you are not a native speaker of English then by all means steer even further clear as you will learn some very bad English habits and pronunciation.I'm sure the profs' English ability is fine for collaborating with other professionals who already know the material, but teaching in English was a big mistake.Again, I highly suggest they re-do the entire thing in Chinese and get really good translations and subtitles made and then I think it could be an awesome course. Now, as is, it would be truly foolish to take this course.",1
891,Boring and can't make sense of the presentation / language and idiom use.,2
892,"before discussing genetic mutations occurred in Alzheimer disease that mentioned when discussing AIS, i think some refreshment about protein synthesis and the normal pattern that if disturbed by certain ways as mutations causes particular diseases.some arrangements of material needed to prevent information overlappinginteresting courses, go onthanks for your efforts dear professors",3
893,"Lots of good information, but the presentation is very bad. Not only are the professors clearly struggling with the English (and the material, calling anatomical planes ""plates"" and confounding sulci with fissures, etc), but some of the recording/video editing decisions make it less engaging and more difficult to follow. For example, the size of the images is often compromised because they chose to show the professor on the left side of the screen, even though it is absolutely unnecessary to do so.Overall, I do not recommend this course.",1
894,"Great course, much to learn in a short time but with an excellent guide.",5
895,Me gusto,5
896,Application assignment is a must-do for students taking this course. The second computer network application is very a rewarding one for me to finish with gains on concepts of graph as well as programming stretch with my hands dirty.,5
897,great course,5
898,"coursea does not allow me to quit the class. Also, I cannot do the homework or watch video at my own pace.",1
899,"Great class, very well constructed. Professors are very knowledgeable and the course materials are well designed. I started from the very beginning of the class knowing very little about python and algorithm, by this class I'm pretty comfortable coding in python. And I got to apply what I've learned in my interview for jobs. Definitely a great class! Learned a lot, and still applying it in my job.",5
900,"Compared to the previous courses in this specialization I found this a tough course. Calculating the big-O for yourself wasn't easy. The descriptions of the applications #1 and #2 were not very clear to me at the start (probably because English is not my first language). Some sentences I had to read several times before I understand what was asked. But the things I learned are useful and I am definitely sure that what I have learned here I can use in my work as software engineer. Thank you Luay, Scott and Joe for another excellent course.",5
901,"Too much bla, bla, bla. Very slowly, very boring.",3
902,A course I enjoy very much!,5
903,"The applications were too time consuming. Please consider adding a tool that makes graphing easier. The course itself was very good and engaging and without us knowing it, would teach core fundamentals of computing through the coding exercises.",4
904,"It takes some serious dedication to understand and apply the material if math and computation are foreign to you, like they were for me. But if you apply that dedication, the material is accessible and the feeling of accomplishment is tremendous. Great class/teaching.",5
905,optimization and fragmentation..algos arithmos olokliroma..fractal resilience..,5
906,"One of the best course offered by coursera, helps you to develop very strong basics if new,.",5
907,"Project is interesting, bu the video lecture is kind of repetitive and does not cover much",4
908,"The transition from the original Coursera platform to the new one has significantly reduced my overall satisfaction with the course experience (I have previously taken the 4 earlier Rice courses in this series and enjoyed them immensely).Major contributing factors to my dissatisfaction:-- The user interface changes are unwelcome and have detracted from my ability to engage with the material.-- There have been arbitrary (and unannounced) changes to polices, e.g. dropping distinction grading.-- The price increase per course and locking down of assignments to only those who have paid has unfortunate side effects, including.-- In contrast to previous courses in this series which had an active community engagement the discussion forums are now relatively empty, running the courses more often is not going to help this situation.Having previously been an unpaid evangelist for the Coursera approach and materials I now find myself extremely reluctant to recommend this revised experience to colleagues.",1
909,"I found the material of this course to be very enlightening, it's not too difficult if you have the appropriate background. However, it will take a decent amount of time to fully complete. As part of the specialization, all of the skills I've learned were consolidated and put to an interesting use with this class.",4
910,"The lectures will not get you near the understanding you'll need to complete the assignments. though the resources will.The application is great, and hard so you'll actually have to understand the material.You have been warned, this course is very different to the other courses in the specialization!",4
911,A very Imperative course!,5
912,Excellent course. His content is very interesting and realistic. I suggest this course if you want to improve your knolowgede about American culture and others countries.,5
913,It is very intriguing!,5
914,Wonderful course!Thank you so much for your efforts.,5
915,"Very interesting course. Each module had several ""surprises"" that fascinated me. All the speakers are easy to understand and interesting. Would like to see Part 2 with Russia, England, Turkey, etc. Makes you aware as to how differently countries can look at the same issue.",5
916,This course gave me an eye opening view of the world. I can see how this course can grow into a more dynamic and interactive education experience in the future.,5
917,"While some of the information presented was interesting, it seemed oddly biased towards the perspective of highly educated foreigners. I had hoped to get more information about how America is seen by the (foreign) masses.",2
918,seemed kind of dumb at first but got better,4
919,"A revealing look on how the rest of the world views the USA. Perhaps this should be offered to high school students, somt hey can better understand how other nationalities react to ""Americans""",5
920,"Helpful on a knowing america through other country's eye. However, I think the course would be more interesting if if could include more discussion about how all those country and US view each other now instead of focusing much of its content on history.",4
921,No translations available despite what subtitles and transcripts say.,1
922,"Thank you very much for this beautiful course. So many concepts, clearly explained and with great passion. Best wishes from Montevideo, Uruguay.",5
923,IT'S AN EDUCATIVE AND PRODUCTIVE COURSE.,5
924,The greatest course in Agroeconomics ! Highly recommended!,5
925,it is a great course!!!!,5
926,"I'm 29 years old, Staff/teacher of Add to dictionary University, Lao PDR, Professional Affiliation is Livestock and Animal help care Unit Service, Technical ISU, teaching And Researcher Unit of Animal science, Faculty of Agriculture and Environment, Savannaket University, Lao PDRDetail about me : https://livestockevolutionweb.wordpress.com/The basic on my particular subject is focusing The Livestock Management to Produced to merchandise and Marketing management planning in regional. But, the knowledge - my skills is a difference with academics general. Whether the knowledge - skills on the improve and development livestock with diversify, veterinary , can work with people or farmers in locally is very well, knowledge - skills about design model on research Both on the scientific social and experiment, writing research proposal, Research issue ...So, the based on fact of my origin, is come from families with relatively poor of status since Congenital up to currently. Limit of money is as the key factor to my work and deprived to study on higher degree. So, I have to learn for experience by own throughout. And also, I’m built many activities focus Agriculture production sure: rice growing along with livestock for food security and Extra Income for my family. Over the past, on my life Is as normally will have to the faces with the actual fight with challenge on production agriculture in every day. The mainly is: deteriorating on the abundance of natural resources and the Influence competition on market system including a wide open on the system of global trade liberalization of worldwide Become a channel for integration markets system on international level come in to regional the easier. Which is cannot avoid the chance to variability in terms of Popularity, distinguish grade of production and pressure on price of product. Has not balance between Price yielded and cost on productivity. Therefore, I’m try to learn and experience by my selves throughout Can find something to helpful on reduction the cost on my productivity and help to increase the effective on my production processing focus livestock. And can discover Some methods to evolution my livestock Process become as the Producing to Sales in current. The following is:1) I’m can design and constructing the Incubators hatchery 3 models, in each3 models has 4 sizes(The mean as to chicken (low price and high Quality).2) I’m can Creating new feed for chicken, duct and quail Recipes 3 by utilization mulberry fruit enzyme Microorganism extract (Probiotic) income on fermentation processing of cassava with Cassava leaf sundry. Become to ingredient in feed its can help to low cost 2/5 of Feed concentrate price. But efficiency neighborhoods with general of concentrations.3) I’m can creating new supplement for Ruminant by utilization Probiotic fermentation’s cassava with Cassava leaf sundry (+Urea 1%) Building Supplements for ruminant focus for helps to keep weight during on dry season and help to in cases the effective on use nutrition in rice straw of cattleIn each discover, an as the physical on innovative are created from the livestock system in my family to oriented on basic structure of activity from step by step, with the integration among theory - scientific principles to as the concept on under the base of conditions and potentially exiting to evaluate on probability along with the consider from the capacity on use and mean balance of cost production per products prices to as the indicator on efficient of providing productive per time on production process. The result from such innovative of discover is good. And in current have many families of population and smallholder in community using my Idea and my product to improve the animal production system of them. However, It is only applied to the personal relationship nature in Narrow. There are don’t have to publish official In the wide rings. My degree in current It’s still as key to limit on the Confidence From various organizations In both government and private, which created Inside and outside the country including international level.",4
927,The course is well detailed and well lectured.,5
928,"Useful course, separated into great topics and within a reasonable time-frame.",5
929,"An exceptional course. The breadth of material is wide, and yet there is a lot of detail and some quite specific instruction. The pace is good - each module covers just enough before moving on to the next topic, so it's engaging without being overwhelming. There's a good range of discussions, from economic theory, practical case studies and interviews with farmers. It builds on what I've learned elsewhere, so will be useful for real-world application.",5
930,Such an informative course,5
931,NIce course got a brief idea about agriculture by one of the renowned teacher David Pannell sir,4
932,"Interesting course on Agriculture and Economics, very useful to revise important economic concepts and also to learn more about agriculture. Highly recommended.",5
933,A good and relevant course,5
934,Very rewarding and insightfull learned a ton !,5
935,i like this course very much,5
936,Provides a nice basis in understanding how economic principles are used to investigate agriculture production. Could provide a bit more of an economic foundation but the course is broad rather than deep.,3
937,It was an amazing experience. I learned so much. Thank you :),5
938,"It's really about economics in its broader meaning: how different natural, social, and financial aspects play together to set present and future of farmers and the communities they live in.I highly recommend this course to anyone, even if not specifically interested in agriculture economics.",5
939,"I am much excited to partake in this course and it has really improved my worth. i strongly recommend it everyone. A very big THANK YOU to the coursera team for such an initiative and also to the Agriculture faculty of university of western of western Australia for such a partnership. i am very grateful, looking forward to work with you. BRAVO!!!",4
940,"An excellent course and online experience. Coming from an industrial environmental management background, this has given me insight and interest",5
941,Enriching content coupled with,5
942,Wonderful course!!I recommend it to everyone in the Agricultural space.,5
943,Pretty Good Course,4
944,"It's a beautiful course! Not only did I learn more (than I estimated) about economics and agriculture, there was also a nice balance between theory and practical applications. The recommended readings are relatable and reinforce the content of the videos. As a teacher, Dave is careful to present both sides of any issue (for example, he presents both gylphosate as the largest used herbicide, while maintaining that it is also very controversial). Pannell Discussions are a delight to read, since they deliver the intended content without sounding like research papers, which sometimes they may actually be based upon. It's wonderful to see such researchers having the patience to blog about such issues online! At a more subtle level, things like the location choices (farms for the agricultural weeks and buildings for institutional/policy weeks), altering background music - all made enriched my experience!Ofcourse, I think I will still have to brush up my concepts from time to time (since an online course can not replace internalization of a subject through rigorous comprehension and examination), and ofcourse I have quite a lot more to ""learn"" in this area (who doesn't? :P).But the course was a very informative, balanced and highly interesting introduction for me!",5
945,A great short course delivered by one of the best agricultural economist in the world with a great publication history,5
946,The course was amazing i learned a lot of new things . if someone responding to these review i want to add something . In final quiz i did not find proper result . Which question i marked wrong and which one right . So please solve this problem.,4
947,Great Course have already learned so much. And still hoping to learn more.,5
948,"Great mental workout. Well-explained, but the coding challenges and bonus questions are challenging enough to allow for a lot of growth even for more advanced students.",5
949,As someone with only (UK) high school level maths I just about managed to follow this. I am still confused by logarithms. I guess I should go and read the maths for computer science resource.,4
950,I had a great time taking this course. It was a very good course in algorithms that explained the core concepts really well rather than just providing a high level overview. The assignments take some time but it aligns with what the instructor is teaching. The instructor is absolutely excellent because he takes the time to go through the math and iterations which helps to develop a deeper intuition for these algorithms. Looking forward to completing his other courses when I got time.,5
951,"Course is brilliant, but at least for me the completion took in average 3 times more effort than expected by authors (4-8 hrs/week). Of course this is mostly due to my low experience with programming, but still, might be relevant for other learners, who don!t have much experience.",5
952,Sometimes too much mathematics.,4
953,"It was an awesome and challenging course.And ,the lecturer Mr.Tim Roughgarden did introduced the gist that I need.So ,of course, I owe him a big thank.Thank you all.",5
954,Professor Roughgarden explains everything clearly and is engaged in the topic. His excitement about algorithms comes though in his teaching.,5
955,"Professor Roughgarden managed to explain all the algorithom ideas in a clear and simple way, and give us a very intuitive understanding of these methods. He did give me confidence in this field, even I am not majoring in CS.",5
956,"I thoroughly enjoyed this course. I learned a great deal, and particularly enjoyed the programming assignments. Looking forward to starting course 2.",5
957,Well designed and good to refresh the basics on many top algorithms,5
958,Very useful course..Loved it.,5
959,"This course has relatively few instructions about homework. I believe more test cases would be better.(Though able to be found in forum.) Besides, lecture is really awesome. Thanks a lot.",5
960,Very good course in algorithms. I bought the book to help me understand but the lectures make it way easier and thus much more fun to understand the analysis. Looking forward to complete the spec,5
961,I like this course a lot. Going to learn everything in the specialization.,5
962,Excellent course. The statistical analysis was a little too fast and overwhelming towards the end but overall I learned a lot.,5
963,I would really love to take this course as I m currently a computer science and thanks for granting me this course Yuhuuuuu!,4
964,it is very important to learn algorithms as it is truly said it is heart of computer programming .. I am very happy and thanks for offering such a course to coursera and have just started hope will learn something so that it will help !!!!,5
965,"The professor is very good. However, pictures and graphics mean a thousand words. These lectures rely too much on words. It makes it how to visualize the concepts. Hope to see more pictures. Animation will be the best.",3
966,Great course but audio and video are terribly out of sync.,4
967,"The course was pretty good. Definitely worth the money, and better than I expected from an online course. I thought it was a little heavy with probability proofs, but that's probably because I struggle with stats.",5
968,A very nice course!,5
969,"I was glad to get exposure to famous algorithms through this class, but I don't feel like I really developed an intuition for reasoning about their runtime. The class was challenging, but mostly for the wrong reasons. I spent more time and energy pouring over the answers to tricky quizzes and having to implement algorithms exactly as described in the lecture notes rather than really truly learning. It also took me much longer than the 4-8 hours per week advertised to complete each week.",3
970,Thank you so much! I grown so much in the field of Algorithms because of this course. Onto the next one.,5
971,Liked the style and intensity of the course!,5
972,This is a best algorithm course I have ever done!,5
973,"The instructor for this course is absolutely excellent. He is a master of the subject and explains the material to get at the concepts behind it rather than just a superficial understanding. He also does not get lost in mathematical notation, explaining clearly what each piece of the math he is showing us means.",5
974,Very good course !,5
975,It's an amazing introduction to algorithms. I enjoyed listening to the lectures. All the algorithms were explained in detail.,5
976,The course was quite useful and enlightening！I was a good start to learn algorithms!,5
977,"Tim Roughgarden teaches with wit and depth. Speaking with idiomatic verve, he injects life into Algorithms!",5
978,A must for wannable computer geek.,5
979,The ideas from this course are fun.,5
980,"Very good review of divide and conquer algorithms, however, I only recommend for those who are willing to put in the hard work as I found it challenging.",5
981,I'm so glad that I've taken this course. This is really fantastic.,5
982,Very Useful,5
983,"This is a great course. The teacher is very clear, and the material is very interesting. The programming assignments are interesting: the problems asked are very simple, but the input is generally too large to use brute force: you really have to implement the algorithms presented in the videos. This makes you realize how much smart algorithms can make a difference.The level of the class is relatively high, compared to other Coursera courses I've taken. If you want some serious training on algorithms, look no further.",5
984,"I would recommend this course to anyone who has some experience with coding, but has not taken an algorithm course. I particularly like this course because it is more ""math-heavy"" than some of the other courses. After taking this course, you might not be able to solve all Leetcode problems (so probably will not help with your interviews directly), but from an intellectual point of view, I think the instructor does a good job explaining why people care about algorithms and how to analyze a class of algorithms rigorously.",4
985,Challenging but Insightful. Definitely worth it.,5
986,"This course offers one of the best introductions to reasoning about algorithms in a mathematical way. However, it is not just theory, it also gives you practical advise and forces you to polish up your programming skills as well by implementing some of the most useful and popular algorithms for sorting and similar applications in whatever language you wish.",5
987,"Excellent course. What I valued most about this course was the clarity with which proofs and algorithms are explained. In learning algorithms one really profits from a great professor. Keep in mind that this course involves mathematics for proofs and I believe one has to be really curious about algorithms and dive into proofs to take full advantage of this course. Regarding assignments they are challenging but definitely approachable if you have some experience in programming. My advice: do not get discouraged, this is all about resilience!",5
988,Excellent course! I would recommend it to everyone who wants to learn algorithms.,5
989,"Awesome,right now I know why algorithms are most important..!!",5
990,Tim gives great insights and draws attention to the right things at right time! Exercise and quizzes are very helpful and makes you think in right direction. Also the in-video-quizzes are well thought of to make you think about the topic being described in the video and thus makes it easy to understand the contents. This is just the right course anyone should take to improve/learn algorithm and data structures course. I've got got aaha! moments multiple times. Can't thank Tim enough!!,5
991,Sir Tim Roughgarden teaches very straight forward and easy .I like the course.,5
992,Cool class,5
993,Exceptional materials and teacher.,5
994,Great,4
995,Challenging and fun!,5
996,Amazing course!,5
997,The unique value of taking the course: read and think through the material with guidance and completing its assignments is the efficiency by saving all the search cost would I collect on my own the good and succinct presentation of the knowledge and exercises with solutions (at least correctness checks.) The entire detail of an algorithm is hard to keep afresh in memory and one needs to refresh it from time to time. It is very cost-effective to take a course like this to accelerate the refresh.,4
998,"Very good course on algorithms, a lot of terms explained in details with exercises",5
999,"Well structured, well explained. Great course!",5
1000,Very nice course !!,5
1001,This is a great course for who doesn't have a computer science background!,5
1002,This course has some great quiz questions. I'd recommend it to people just for them.,5
1003,"The math in this course is quite difficult, but the professor does a great job of explaining it in a very easily understood way.",5
1025,"very good course! but I think this specialization focus on mathematical analysis, we need to practice more",5
