Id,Review,Label
93138,"I learned from the lectures, but the lectures didn't prepare me to do the hmwk.",3
93139,Not as easy as I had expected but certainly worth every minute spent on it. Definitely recommend it.,5
93140,Great class! I know way more about R than I did 4 weeks ago!,5
93141,"Very painful training, the contents reviewed in the material will not make you capable to solve the weekly assignments, you will have to learn what you need on your own. To me the only value added of this course is that I will receive a proof that I know how to define basic functions in R.",1
93142,Thank you!,5
93143,"great overview, but pretty challenging for those without any programming experience.",4
93144,in conjunction with swirl this is a comprehensive starter kit for R. I already have some tools I can use in work (when they let me have it!),5
93145,The data used for assignments are real world examples which makes the programming interesting. It would be helpful if the course provides sources for some other databases,5
93146,"R is a good to know tool, but so many of these process are automated now. You can do this quite easily in XLS or SPSS in most cases.",2
93147,"Great course! The assignments are quite challenging but don't worry, you get plenty of guidance from the discussion forums. All in all worthwhile.",5
93148,Interesting Course. really enjoyed the swirl practice assignments. Final assignment is quite difficult,4
93149,Great Introduction to R!,5
93150,Best course to start Coding with R and learn R.,5
93151,Very good course for beginners.,5
93152,It seemed like course material had little to do with the assignments. Teach us how to read alphabets and assignment is to write poetry. Big jump!,3
93153,Good number of practice exercises and explanations. Thank you very much.,5
93154,Wide course on R and perfect introduction to its world. Need quite a bit of effort for non programers,4
93155,"This course is ""1-dimensional"" and not of high didactic quality. I have followed several other courses ( also Python in Coursera set up) and this one really disappointed me ( I'm in wk 2 out of 4 now). It is a bit of a pitty that the instructor speaks too rapid ( it is ment to be also for non-native US speakers?). The material is hardly explained step by step. So what I do at the moment: I watch the video and than go to Yuotube to find other videos that deal with the topics in an easier and didactic better way.Examples of good cousres in my opinion are stats and probabilty course/ and the python coursePS ""all of the data toolbox"" course seem to have the same flaws.Of course my knowledge level is low concerning programming ( I am a MD, so hardly scientific educated...). Nevertheless I hope this feedback can be of any good.",2
93156,Very good for beginners!,5
93157,"Great course. Challenging and requires some independent problem solving, but from my experience, that's the way it should be. Fun and interesting as well!",4
93158,Course material is very good for people like me who are completely new to R.,5
93159,The course gives all basic knowleges to start programming with R.,5
93160,"Pros:- If you don't know R well, or at all, you will learn a lot about R!- The projects were sufficiently challenging and used real data. Great experience.Cons:- Some knowledge required in the assignments are not covered at all in the lectures, or even the textbook.- The week 2 assignment was a bit less clear than it could've been.Other thoughts: I wouldn't recommend this course for someone new to programming. You should have at least SOME programming experience. Even for someone with some coding experience it can be quite challenging. But that's what makes it so FUN!",4
93161,Great introduction to R. Force the student to change the way of thinking data analysis.,5
93162,Best course for beginners,5
93163,Great job...projects were too hard..need more instructions on coding,4
93164,Very solid and useful course! I have learned the coding skills and never imagined several lines in R can be so powerful.,5
93165,"课程比较多的讲述了R的基础知识，这是什么不会搜什么的学习方式所不能带来的。希望课程能增加一些更有趣的作业。同时，短时间内接触大量基础知识容易感到枯燥并且难以牢记，建议每一个视频后面增加短短的几个编程的习题，这样可以更快地掌握。The course is more about the basic knowledge of R, which is good considering that looking for the answer when meeting with problems cannot teach this. Hope that more interesting assignments could be added. Finally, too much basic knowledge makes people boring, it would be better if after each video the students could do some short programming tasks.",4
93166,"Chalenging exercices (I think a little too much), excelent readings, excelent presentation of R language.",4
93167,"Good One , but quiz 3 is not accepting right answers",4
93168,"materials didn't cover everything necessary for assignments, and time requirement was not clear",3
93169,"I learned so much in this course (especially considering the amount of time I put into it). I was really impressed with the quality and content of the course (SWIRL exercises, videos, and the week 4 programming assignment all went a long way toward growing my skills as a data scientist).",5
93170,"It is easy to follow, it should be a 2 week university course, but IMHO it should cover more about the data type problems that can arise with R loose data types. It is focusing too much on the code profile concept without leaving interesting knowledge about that. It should cover better the native idea/implementation about computation as single instruction multiple data, which is not well covered. In the end, this is one interesting aspect of the language that makes it useful for data science.",3
93171,"Great practical exercises and content, I learned a ton! Really having fun with the classes.",5
93172,"It was a great course with great practice exercises, which helped me a lot to understand all the concepts as well as implemented them in an efficient manner.",5
93173,Awesome Course,5
93174,"Excellent introduction to R Programming...whether you are taking it stand-alone, as part of the data scientist specialization or want to ease into the machine learning side of things . The swirl() exercises are a helpful add. Kudos to the team.",5
93175,Excellent course set with good exercise.,5
93176,Good to learn fundamentals of R,4
93177,"Assumes no prior knowledge, definitely helps if you do, but the course teaches you from scratch, at a quick pace. The videos do have links where you can find more reading material, when needed, although highly recommended. Best money I could have invested.",5
93178,"although it gives an introduction to R, however the structure of the course overall was not up to expectation or objectives of it.the videos were very much theoretical and boring. Introducing too many concepts (although basic) was not related to the programming assignments. I had to google almost all assignments. It's arguable that this is one way of learning and more of realistic. But on the contrary, as I'm paying to get the knowledge I shouldn't be wandering around to understand something that should've been taught in the lectures.Moreover, I think that the videos need to be updated, the mentors need to be more involved in the forums, and the way the slides are presented within the videos should be more interactive or dynamic rather than being just captured lines of codes.",3
93179,This program is well structured and provides lots of examples with detailed steps to learning the course material. The swirl assignments were very helpful in getting you oriented and giving you a broader understanding to the progeam.I will encourage everyone who want to take this course to do so. There is a lot of help provided again on the discussion platform.,5
93180,Good explanation and easy to follow.,4
93181,Assignments are not good representations of course materials. The Instructor speaks too fast.,3
93182,The course offers good insight into R programming for beginners. A little more application and examples would make the course even better.,4
93183,"Simple to understand, lead you through the basics concepts of R programming language. The examples are clear and easy to follow.",5
93184,"its very good course and I seriously inspired the way it teaches me, first time I opened R programming and now I am little more comfortable, hope and wish I will continue my zeal toward data science, thanks for the course",5
93185,I really liked the assignments,5
93186,Excellent and well organized! Thanks!,5
93187,Few more examples would be much better..,4
93188,There is a disconnect between the video lectures and the assignments/quizzes.,1
93189,"I enjoyed doing this R programming course , my sincere thanks to coursera for this online course.Thank you all",5
93190,"This course is very help full, interactive and well designed.",5
93191,overall pretty solid. would love a bit more feedback and/or greater correlation between material and assignments. But overall nice introduction to R.,4
93192,"I would say 3-4 stars. Week 3 was kind of dense really. The assignment was also a little over my head not due to the complexity but certain aspects were not covered in length. Week 4 was good though, and it was enjoyable. Overall a really nice introduction to R and I would certainly recommend this course to my friends.",4
93193,"It was a great experience taking this online course. Love the swirl() learning package. The course difficulty level is appropriate for me. Worked hard, practiced a lot, and finally got all the credits and the certificate.",4
93194,"The course was a rapid cursory introduction to R. This being said, I recommend breaking the course into multiple separate courses and including more depth (with further practice) to guarantee that the student has truly achieved mastery. I supplemented the course with courses from DataCamp and Udemy, and only now (after completing the course here on Coursera, reading the textbook(s), and additional practice through the online training by Udemy and DataCamp) can I say that I am gaining true proficiency in R.This being said, the course was very well organized, had great examples, and excellent lectures (although the audio could be clarified by quite a bit using a higher-end microphone, preamp, interface, and affordable audio production software such as Reaper to clarify the voice).",4
93195,programming part would have been better with slightly more guidance,4
93196,Jump Starting R programming. Best one,5
93197,An order of magnitude more difficult than the intro course. Unexpectedly tricky at times ( esp. if you're primarily versed in programming & not stats ) but more all the more worth it for the difficulty spike.,4
93198,"This course is really not easy to who is not in the domain of computer science. Even the computer science people, it's also not quite easy to familiar with that statistic program, e.g. R Programming. If having more ""trace program"" training, I'd be better for that students who I mention above.However, anyway, I very much enjoyed this course to know how to program to analysis a data set.Thank you very much.",4
93199,"Decent class with good programming assignments. I wish there had been more examples of actually writing code in the lectures, but that is my only complaint.",4
93200,Great introduction to the R language !,5
93201,nice way of teaching.,5
93202,Very well built.,5
93203,should provide some live examples with every thing we study,4
93204,Great Course to learn how to be familiar with R.,5
93205,Awesome lectures.... Learned a lot about the basics,5
93206,Very informative and useful course on R programming for beginners like me.,5
93207,"Really helpful, but the quiz is a little difficult. I think class would better be extend to 5 weeks.",5
93208,This is a very good introduction to R. The material is good and this works well as a introduction to R if you have either high interest or some programming experience.,5
93209,A great course that needs a little reorganization.,4
93210,Thank you for the great possibility to learn R :-),5
93211,Very well designed course,5
93212,"Good course, learn a lot of R and statistics",5
93213,"Its such an awesome course but need a lot of practice apart from the practice exercises. If we don't make a note of the concepts or didn't practice we cant memorize anything. Jeff Leek, he is such a great professor. I think he is the best when it comes to explaining something. I am doing Data Science Specialization.",5
93214,"This is a good overview to R Programming, though the lectures leave much to be desired, at least for a programming beginner. Watching the videos left me confused about key concepts, which I absorbed much better through the Swirl interactive exercises, the discussion forums and other examples online. Of course we are supposed to be ""hackers,"" but I enjoyed this course much more once I just turned off the video, read through the slides and focused on other areas where I could learn the concepts.Also, the discussion forums were great for helping with key issues, and the homework assignments were also outstanding for making sure you absorb and apply concepts. So it's worth taking - just keep in mind the videos may not be for everyone...",4
93215,I don't think the course is setup for a beginner or a person who has never used R...very frustrated with needing to search the internet for help on everything that the course is supposed to be teaching me.,2
93216,Very informative and unique.,5
93217,"I learned a lot fast in the class - but the assignments seemed very difficult, and often didn't match the content of the lectures. I enjoyed the class, and definitely earned all I learned.",4
93218,Thanks,5
93219,A lot of programing!!,4
93220,Well presented. Especially the introductory stages.,5
93221,This is a great course to get a hands-on-introduction to R programming and basics!,5
93222,Not easy for new learners,4
93223,Quite a good course. I enjoyed working with swirl.,5
93224,I really enjoy it although it is tough for a begginer specially the assigments but there is help in the internet and the forum so it is fun and good to learn thanks lot,5
93225,The assignments had nothing to do with the lectures. The teachers do a poor job of explaining basic concepts and theories. The class is a lot more advanced than the class description makes it seem.,1
93226,coursera的盈利项目，必须交钱才能take quiz and assignment。不过swirl还是很不错的。,4
93227,Very interesting data sets that keep you engaged and wanting to learn more R!,5
93228,Needs clear instructions,3
93229,I liked the course very much because Mr Peng has given me very good grounding of the basics of R. I wish to keep learning more about R because this course has certainly motivated me enough to pursue the next course on R. Thanks team for having me as a participant. All the best to Mr Peng :-),5
93230,The prof speaks VERY FAST.,4
93231,"Well-organized R programming course for academic amateur with some OOP knowledge before! By simply using Rgui, th is class focuses on techniques in ABC's of R programming including not limited to basci objects, data strcuture, controlling sentences, I/O and debugging suggestions.Personally, I take this course for job purpose, but this course falls short for industrial techniques, such as reading/outputting excel, sophiticated operation on data frame, or combining R with Python and SQL.Hope that this comment will be useful to you.",5
93232,not the easier way to learn R,3
93233,A crash course in R.,5
93234,As someone who did not have a programming background I found this course very challenging but,5
93235,"I will break down the review into the contents and comment on them. Before doing that and saving the trouble for people who do not like to read a lot - This course is an awesome kick-starter for R-programming.Video Lectures : The speed and content are just perfect. The concepts covered in each lecture and the manner in which it was taught just made them stick well in my mind.2. Quiz - They were simple so I infer that they are meant to test how well we have learnt the concepts.3. Swirl Practice Programming Assignments - A very innovative way to teach us in the R console itself. I really enjoyed playing with it.4. Programming Assignment - It was a sheer pleasure to do the last assignment. The level was really good. I found it a bit daunting at first but then caught up by reviewing some concepts.5. Discussion Forums - I couldn't be very active in terms of replying but I never missed to hear what mentors had to say. I owe thanks to mentors for their awesome posts that gave deeper insights especially Al Warren.I highly recommend this course. Prof. Peng - your videos are really good and far from boring. And yes, Thank you Coursera.",5
93236,Good Intro to R.Basics of ggplot2 should have been covered along with base graphs or as a separate unit,5
93237,This was a challenging class and it took me quite some time to figure things out. But I feel I learned something. Definitely check the tips provided my the mentors in the forums,5
93238,Very informative and a good learning process. Assignments help in thorough understanding.,5
93239,"From my past experience, I know it’s not easy for people to take suggestions. But I still want to have a try this time.I had high hopes for this course, but I am quite disappointed. I think Dr. Peng needs to improve his teaching skills.1. Good teaching is clear, concise, and right to the point. So please slow down, speak. Don’t mumble.2. Programming is a practical skill. So the best method to learn programming is to use step-by-step demos. You can talk about a concept for 5 to 10 minutes but I still can’t get it. Use a demo and I can get it right away.3. Don’t just try to cover the materials so you think you have done the teaching, try to understand how your students learn and make sure they really get it.4. If you haven’t covered some concept, don’t assume your students will understand it by magic.A good teacher can make the learning experience effortless and fun, a poor teacher makes it like a torture.",2
93240,"The material is excellent for some one who want to study coding in R. However, the course could be very difficult if you have no experience in programming in other language. I suggest that the team should clarify that programming experience are needed to take this course.",5
93241,This was actually pretty hard. I felt like the questions asked in the quiz were considerable above and beyond what was taught - and the amount of R itself taught felt like being thrown in the deep end.,3
93242,There are huge gaps between learning materials (videos) and assignments. Assignments are very difficult and definitely not for R beginners. Also assignments' instruction are a little difficult to understand. I wonder if the purpose of assignments is to exam our reading and understanding abilities or the skills of R!!!I also took courses <Getting and Cleaning Data> and <Exploratory Data Analysis> at the same time and these two courses' assignments are much easier than the course <R Programming>. Writing function in R really isn't that easy especially for an R beginner who only has little knowledge of R packages and functions. I really don't think this course should arrange as the second course to take in this Data Science course series.,2
93243,Learning have never been this easy for me . Thank you so much my mentors .,5
93244,"It's very interesting course, what give you a basics of R programming language. The most interesting was the last programming assignment with real data set.",5
93245,"Even though its a starting course in the specialization, i wish it could have been more difficult.",5
93246,"A University Course should be a place where you advance your knowledge with a ""limited and reasonable"" amount of time spent in the course. The role of instructors should be to ""invest"" the time to provide the concepts and information for the students of the course to ""learn"" faster than if they had to research (the planet) by themselves to find the knowledge. The information provided by instructors therefore must be ""accurate and complete"". This course has so many ""incomplete"" pieces of information, that it requires insurmountable amounts of time to ""find"" the concepts required to apply the knowledge, hence it becomes a gigantic ""time waster"". Unfortunate! the tool and the concept of data science is necessary, but a course organized this way is only for ""full time students"" that have only one obligation, study. This course as it is should not be in Coursera.",1
93247,Nice study for starting in field of Data Science,4
93248,"really good course, but i really prefer more demos in the course, instead of simply presenting codes in the board.",5
93249,A real challenge for a novice but rewarding in the end.,5
93250,"Better than the Data Scientist's toolbox, but not a great introduction to R. When I'm learning a new language, I don't want to know about data types and for loops. A detailed example showing the strengths of this language would be better.",2
93251,The course content and the assignments are too far apart. I would have learned more if it was better aligned and there were some exercise in between.,2
93252,Somewhere during the second week there is a gap in coding that I could not overcome and this ruined the whole interest in pursuing the course because in order to overcome it I had to cheat. I don't feel like I am learning anymore.,1
93253,Challenging course but definitely worth it. It makeThe swirl exercises are a great help.,5
93254,It's very cool.,5
93255,It's wonderful!,5
93256,Very Helpful for a Novoice,5
93257,Great course for starters who are willing to pursue their career in R programming or Data Analysis,5
93258,Good starting course,5
93259,Difficult but worth it. You really learn to code in R and tools to apply in your job.,5
93260,Gave me the intro I needed to R in bite sized chunks,5
93261,"The course is very well laid out to demonstrate the main features of R programming language. (To elaborate on one thing that I liked) The programming assignment for the 4th week (rating/choosing hospital based on outcome) is very helpful to try out what I learnt from the course so far. All the 3 parts of this question are connected well, and I hope the rest of the courses of the Data Specialization is also implementing similar format.",4
93262,Really good course but it should be a little more interactive.,4
93263,"Overall a good crash course and introduction to R. Its a lot to learn in 4 weeks and some of the assignments were challenging (which I liked). I think the course is worth taking but I do wish the material and assignments were packaged better - more aligned. Just be prepared to spend a lot of time online reading, researching, and learning some concepts on your own. Don't expect to learn everything from the lectures and materials to be successful in this course.",3
93264,"Challenging,not easy to do.Especially the homework.",5
93265,The lectures for this course do not adequately prepare students for the graded quizzes and assignments.,2
93266,homework was poorly structured and not adequately discussed in the lecture videos. Had to dig through several buried links to make any progress on the homework assignments.,1
93267,The videos have very little to do with tests,1
93268,Thank you for this amazing course! it's a great complement for data science!,5
93269,Personally very fulfilling. Learnt all the basic stuff I needed to know.,4
93270,It‘s gooood for us primary learners.,5
93271,A little bit too muchMaybe five week is better,4
93272,Great course! Covers almost all the R concepts.,5
93273,"Great course for beginners! Informative, well-structured and straightforward. The ""SWIRL"" exercises and the introduction to GitHub are also very useful.",5
93274,There is a disconnect between what is taught and what is assigned.,2
93275,Pretty short introduction to R.,3
93276,Very useful material and easy to follow up,5
93277,Great way to ramp up on R.,4
93278,"So the course is a mixed bag.PROS: The lecture content is useful, albeit a bit dry. I can't give them too much slack for the dryness, after all it's coding. However, they could have shown more real-time coding, rather than just scrolled through powerpoints with the Command Window pasted. You definitely need to have R open when following along with the lectures. The quizzes are also quite useful, as you're required to know both the background of how things work and use the commands learned from the lecture.CONS: The assignments assume you know a lot more than the basic knowledge, and there's no real way to know how to do the assignments just from the lectures. The quizzes tend to be on the easy side and the assignments ramp things up quite quickly. There's no intermediate material to test your skill. You have to have worked in R to have even a minor chance at succeeding on the assignments.",3
93279,Learned a lot about R,5
93280,Very good 2 day crash course on R programming basics,5
93281,well explained with examples,5
93282,I am learning a lot through the assignments! make it more difficult next time so that people start exploring a lot,5
93283,"Fantastic overview, definitely enough to get me started :)",5
93284,"This course is not set up right, the assignments ask you to do things that aren't explained until the next weeks content, its kind of discouraging. In the end, it does teach you the basics of R, its just too bad that the way to get there is aggravating.The reason I still only give it 2 stars is because of the quality of the courses itself. There are many, many 1 and 2 minute videos, these could've easily been combined. The teacher seems unprepared in his lectures, he stutters and repeats a lot and makes a weird noise between slides. This shouldn't be necessary with pre-recorded lectures. The assignments and quizzes are also poorly written and contain spelling and sloppy mistakes, which doesn't make sense because the material isn't new. It all just makes it seem like the teacher doesn't really care and just wants to sell the course to a lot of people without putting in much effort.If you are not following the specialization I would not advise this course for beginners. I'm quite surprised to see the course get such high ratings.",2
93285,"A comprehensive introduction to programming in R, for people already experienced with numerical software like MATLAB and Mathematica it should be fairly easy to grasp some of the concepts of the language.The assignments are not difficult, though it requires the student to lookup for information in R forums, or stackoverflow.Finally, Roger is a great instructor in my opinion - he's very calm and explains some difficult aspects of the language in a clear way.",5
93286,It would be nice if you could combine the lecture notes into a single file for download.,4
93287,Great !,5
93288,"The course is properly designed for people new to R programming, assignments are bit time consuming.Overall i am happy with what i have learnt.",5
93289,This course is awesome. It gets you the skills you need to do data analysis in faster and smarter ways,5
93290,"I will recommend it 100% for those who want to learn R. There are good teachers, explanations, assignments... But it may have some tricky exercises for those who have not programmed before.",5
93291,"Difficult at times, I regularly used outside websites like stackoverflow to help with assignments, but that's how the real world works, there's no way that the lectures could solve all your problems.Favorite: writing my own functions that searched real databases and returned means, ranks, and useful info. I felt like I took a huge step forward in my goal for data science.Least favorite: Assignment #2, it felt completely unrelated to anything I learned, I wasted hours just to find out it was redundantly simple and in the end I didn't even find out if my code worked, the grade was peer-reviewed based on if you could correctly upload it to github and if it ""looked"" like it would work. (How would I know! LOL, I assumed all my peers' code was good enough)Would 100% take this course again.",5
93292,it's so hard for beginners in my opinion,2
93293,"Clear, descriptive and Knowledgeable courser on R. Thanks for this.",5
93294,It begins from the very basics of R and has a good and comprehensive order to the most advanced functions.,5
93295,"the presentations are very hard to follow, it requires a lot of extra time reading the professor's book",3
93296,"This course is very thorough, but I did not feel that the lessons often prepared me for the programming assignments. I found that I was frequently looking on the internet for additional resources and finding that I was definitely not alone.",3
93297,"This course was frustrating, the learning curve nearly vertical, the material dense and inaccessible, and the evaluative assignments impossible for new users of R without outside resources. No one should take this course unless they are powering through it for the Data Science specialization. Otherwise, would-be students should just buy an R For Dummies book, and use materials elsewhere.",1
93298,"This is an awesome course! Prof. Peng explains very well how to become proficient in R programming. Even if you have no prior experience in the subject, just like me, hard work and discipline will pay off.",5
93299,"Very good introductory curse of R language, teaches you everything you need to start your own projects, shows you resources to start learning on your own.",4
93300,They shouldn't compact 14+ videos in one week.,1
93301,"I'm not saying R Programming has to be a gripping subject, but this course is pretty dull. The value of good teaching methods is often underrated in transferring knowledge.",3
93302,This course is perfectly suitable for beginners like me. It gives a very clear and systematic introduction and basic rules of R.,5
93303,"This course was a good experience, but I wish there were more explained tasks of difficult functions and loops before giving difficult exercises. Also I find this course a little bit boring for me and sometimes very difficult (especially in peer graided assignment)",4
93304,"It's ok that the instructor always talks fast, but he stammered a lot. Wish he could speak everything fluently.",3
93305,Good course for biginner,5
93306,"A great course to advance programming skills in R. Assignments are sometimes challenging, but that´s also what makes it interesting and even more fun if you mastered the challenges and reached your goal. I highly recommend it!",5
93307,Very well elaborated. Swirl is an amazing way to teach (even though is somewhat easy). Great resources.The tests could have been harder though.,4
93308,"Yes, this is not for beginners.The assignment since week2 is beyond what was taught in class. I have to pay another 25 dollars on datacamp and finish 10+ courses, spending 2 weeks at least. Go back to the assignment, without success. The learning curve is a bit tough. Anyway, I'm kind of newbie on programming, will continue learning this one.",4
93309,Kind of difficult,4
93310,Learned a lot.,5
93311,this course is very helpful for those who are new to R language,5
93312,"Need way more content, and accesibility to begginers, gap between theory and practical exercises is too big!",3
93313,good introduction to R!!,4
93314,Very enriching course. Steep learning curve for beginner in the assignments.,4
93315,This course is quite hard if you don't have some programming basics. Otherwise it is very fulfilling.,4
93316,Great R starter!,5
93317,Great course.,5
93318,Very good course.I would recommend others to go through this course.,4
93319,"Quite difficult, and you certainly need to work hard to figure out the exercises. The lectures get you started but don't have all the answers. Not one for people who want to be spoonfed.",5
93320,very good introductory course. It was very fun and challenging overall. Especially for the last exercise,5
93321,"Excellent introduction to R. It helps to have prior experience with programming, I believe.",5
93322,Assignments are not what we expected to be according to video lectures...,4
93323,A stimulating introduction to R. I appreciate the variety of ways in which information is conveyed.,5
93324,Nice introduction to R,5
93325,Need more excercises,4
93326,Relly liked this course. It gives the basics of R- commands that you need to evolve your skills to a higher level. Fun!,5
93327,"Quiz and especially assignments were poorly written. Spelling mistakes in slides is simply unacceptable in high-level academia, in my opinion. Especially for a course designed for a global audience.",3
93328,The swirl exercises are truly informative.,5
93329,"Great course, with a very well build education track.",5
93330,It let me learn a lot!,5
93331,"Amazing one. I learnt a lot from this course, especially from the assignments.",5
93332,"I only finished week one so far. My opinion (to the first week's content) is that it's a little bit hard to familiarize all those basic R concepts from scratch. Maybe the teaching staff would want to make it more concise so that before any real application (or simulation), students do not get lost in those technicalities. However, it's pretty great course. It's pretty detailed and informative.",4
93333,Very useful and easy to understand.,5
93334,"Rather boring, but very useful.",5
93335,Excellent and challenging introduction to programming in R. Plenty of materials to help you along the way and the course is delivered at a reasonable pace in a friendly and clear manner. Would highly recommend if you want to get into programming in R.,5
93336,I loved it!,5
93337,Great class,5
93338,"The first 2 weeks have too many videos, which make it difficult to follow. This breaks the flow of the lectures and makes a lot of unuseful repetitions.The slides only have words and are hard to follow, no graphs or illustrations, this means that you rely on the voice of the lecturer to guide you, which is difficult sometimes.Furthermore, the code presented is not run 'live', and results are often lacking, which makes comparison with 'my own results' hard to do.Summary: Not that its a bad course (SWIRL is a great tool), just look for another course that's easier to follow.",2
93339,A good first course for beginners,5
93340,"A great way to learn a new language is through use, using Swirl to teach the language R and at the same time concepts in data science was such an efficient and effect approach. Thank you",5
93341,It's a good preparation for a PhD prospective applicant like me. The course is tough but VERY USEFUL and INTERESTING! Thanks all Professors!,5
93342,I think there is something not so important but occupys a large part of this class. Maybe you can rebalance the priority of this the contents in this class and replenish some introductions of more useful functions.,4
93343,Well taught. Materials were good. Lessons increased knowledge.,5
93344,Good introduction to R,4
93345,"I am reviewing at very early stage (after 1 week of my study in this course) but I am pleased with the entire flow, management etc of the course so far.SWIRL is I would say one of the best feature. Along with vid-lecs it gives us a perfect opportunity to get our grip on the programming.Wish we could have such facility with all such programming environments. :)Hats off to all the makers of the arrangements. Thanks a lot :)",5
93346,I highly recommend this course if you want to learn how to program in R. I'm new to programming and I found this course really helpful.,5
93347,"A very useful course that teaches techniques I could implement at work almost from day 1.Prof. Peng teaches the material in a very clear, well structured manner, and provides good real life examples.The course provides a suite of tools and techniques for data analysis that's a great starting point to build from.",5
93348,It gives you the basic idea of R coding. Swirl is very good. Homework 3 is a little bit tricky.Overall it's a good class.,4
93349,Loved the Coursework,5
93350,Excellent material and assignments for starters. Easy to follow for independent and self readers. Thanks,5
93351,"Excellent! Well tought, good ebook!",5
93352,"I really do not like the R language, I think it is sloppy and inconsistent. This class did ok teaching the basics of R, but it did not do anything toward teaching testing of R code (a key part of writing code!), best practices for modularization and factoring, and so on. In other words, it teaches you how to write R code that kind of works, but does not teach you how to write good code in R.",3
93353,Its good but found it a little theoretical.,3
93354,Great ! Nothing to add,5
93355,"I like the whole experience, but there are some gaps between sessions and weekly projects. I think this course can be improved with adding small tests between each session and providing several exercises as complimentary material. For understanding many topics I watch many other videos on youtube till I grasp the concept.",3
93356,Great way to get started with R.,5
93357,Great intro to R. Swirl programming studio is amazing and so easy to use,5
93358,"I was initially going to give this 3 stars but it would have been a biased score as I found the programming assignments too hard otherwise everything else was great, so I've added a star to counter my own bias.The programming assignments for a novice like me who has only completed the Data Scientist Toolbox course (which was the only prerequisite as far as I know but may have missed this in the opening spiel) would have significant difficulty completing and comprehensively understanding the programming assignments in any meaningful way (i.e. to reuse the knowledge in a different context or question).I completed all of the videos, swirl programming tasks, took fairly decent notes, exams/tests and still had to look elsewhere for much more guidance than I would have thought necessary on the programming assignments as I found them too hard to do on my own. I am not that smart though and this review can only capture part of my own subjective experience.Other than that, as I really enjoyed learning about R and analysing data in general as well as the way Robert Peng's teaching style and demeanour I really enjoyed it. Trying to work out if my failure to understand and reapply is a lack of my fully grasping the material and if so whether to continue grappling with R and programming in general. I've started the third course of the specialisation so will give you more feedback once I'm done there.Thanks very much for the course and keep up the good work.",4
93359,A great course! The swirl exercises are perfect to stud and the teacher has a perfect communication.,5
93360,"Loved it. Incredibly well structured course, especially compared to some others I've done on Coursera.",5
93361,"Good content , nice flow of information .",5
93362,"Overall it's good. And I think PPT may be much more helpful if there is a video of professor, and some animations.",4
93363,This is an exceptionally good course provided by coursera....Thanks a bunch !!!,5
93364,Best course for me till now.,5
93365,"Excellent course! I already knew a lot about R - but this class helped me solidify what I already knew, taught me lots of new tricks, and now I have a certificate that says I know `something' about R!",5
93366,Course is good.Every Data scientist aspirant should go for it.,5
93367,"It is a very hard class for anyone who has never programmed before, in order to complete the assignments you have to look for a lot of extra information.",4
93368,the swirl exercise along with the course makes much more sense,3
93369,I think this class is one of the most beneficial course in Coursera !!!Thanks alot !!,5
93370,"It was very difficult for me to follow the exercises, since I don't have a programming background.",3
93371,"Good exercises and challenging course, but very hard if you do not know any R beforehand.",4
93372,"This was a good class. The lectures were interesting. The swirl package was fun for the most part. And the message boards were actually informative and helpful.The actual programs we were required to write could be used for other things in business or health science, and therefore were practical.",4
93373,"Great 101 class on R, including general programing skills that will translate into any programming language.",5
93374,"This course was mostly self learning. It gave me a framework to go along but what is presented in lecture and assignments are completely different. The discussion board and mentors are really good resources and can provide pointers to move along. It is definitely not a class that can provide sufficient information to learn and build applications, but the individual's effort in passing the quizzes and the projects will. It is up to the student to figure out through stack overflow, youtube, and other search result to figure out how to complete these assignments. I believe the assignments given from this class are realistic to real-world situations.",3
93375,Perfect!,5
93376,"This course is a little too deep into programming and a little light on learning the basics of R. I would recommend splitting out the more advanced programming concepts in this course and offering them in a course near the end of the specialization.This course should be higher level and give the user a wider view of R. Currently this course seems to assume significant knowledge of R or programming in general, making it not a good early course in the specialization.",2
93377,"This course is not very ""beginner friendly""",2
93378,good exercises for beginners,5
93379,"This course tells me basic functions but if we want to learn it more specialised or proficient, it may let you down.",4
93380,It´s a good R course.,4
93381,Very useful :),5
93382,Great course to understand R logics,5
93383,Nice Course! Very useful and informative.,5
93384,very practical,5
93385,An awesome course... enjoyed a lot ...cheers!!!,5
93386,"Course does not do a good job actually explaining R or training you on how to properly use it. The lectures go over the material very fast and you do not get much out of them, and then the assignments throw complex problems that are very difficult. You spend most of your time Googling to learn it, and I find that I would have learned R better if I just did that to start without this course. Maybe if you aren't new to R and have a programming background, it may not be so bad, but if you are new to R and not an experienced programmer, this is not the class to take to learn it.",1
93387,"Very good introduction to R Programming. It would be especially good if at the end of the course there were some model answers, though I appreciate the problem of answers transgressing into the public domain!",4
93388,"Very useful and compact introduction to R. After completing this course, you can start working on your data analysis right away.",5
93389,in starting going good .hope for next slide i am not good in programming please make for easy for new student ..,5
93390,good for begineers....but needs some more projects to be explained,5
93391,"Was tough enough to give me the feel of solving real problems. Would have appreciated a little more explanation of the return types of the looping functions, all time was spent on the parameters and no time on what the data structure returned is. Online documentation is also weak on this point so some instruction would have been helpful.",5
93392,Very informative course!,5
93393,"tutorial contents suit the first timer very well, ofcourse i used the R-programming book for further reading but the contents in this course suited my speed and awareness.. was able to learn R very effectively, specially the swirl was very good experience.",5
93394,"Morely designed on slideshows, not effective.",2
93395,Good course to learn R who plan to or are into data science/statistical field.,4
